Substance,ISO,Country,geo,Subnational desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,LVA,Latvia,,,115.63,31.25,9.38,3.13,,,,,,,,,,,,,3.10,3.19,9.47,12.75,15.94,15.94,15.85,28.60,15.85,9.56,12.75,18.85,18.26,6.02,8.65,9.62,9.98,5.81,5.85
GWP_100_AR5_GHG,MAC,Macao,,,1001.38,1026.81,1158.62,1281.72,1398.45,1269.00,1458.39,1549.09,1702.02,1792.45,1518.47,1626.54,1781.43,1829.43,2113.67,2125.97,2115.02,2010.87,1675.80,1775.63,1797.71,1768.88,1825.64,1895.17,2172.18,2855.43,2723.42,2980.13,2212.44,2335.60,2318.83,2132.28,1761.52,1763.91,1820.09
GWP_100_AR5_GHG,MAR,Morocco,,,42487.05,43425.50,44972.73,44779.17,47688.64,48980.51,49425.48,51849.90,52894.54,55252.96,56668.01,60507.72,62075.97,62619.94,68501.26,70599.78,72021.63,72952.03,76879.43,76919.31,80737.09,86130.32,88910.32,89834.15,91378.61,93673.80,94055.81,98005.64,100029.13,107747.18,104261.40,110822.00,110760.92,108358.07,108736.42
GWP_100_AR5_GHG,MDA,Moldova,,,37419.58,30938.55,25340.40,21641.08,18582.01,16544.70,14671.94,13325.21,12090.87,10612.45,9912.85,10104.45,10334.43,10920.47,10924.45,11255.19,11068.80,10933.27,10614.96,10428.64,11505.80,11712.66,11336.63,10770.87,11331.46,11617.41,11899.74,11926.95,12620.37,12692.60,12384.85,13214.24,11649.24,11650.65,11658.32
GWP_100_AR5_GHG,MDG,Madagascar,,,22882.31,22955.29,23328.78,23858.46,23526.93,24119.18,24276.75,24485.85,24862.34,25152.52,25315.84,23494.25,21642.92,22828.15,23513.19,26184.89,26478.38,27116.65,27738.58,28367.28,29016.32,29070.71,30393.88,29603.27,31102.53,31461.03,31425.45,31825.52,30386.03,32247.89,31869.37,33596.94,34457.66,35705.44,35789.97
GWP_100_AR5_GHG,MDV,Maldives,,,135.01,139.12,150.09,170.78,321.98,386.42,393.78,357.62,400.53,401.77,694.97,622.04,746.16,653.02,822.23,769.39,930.31,977.72,1064.07,1096.78,1173.77,1269.71,1580.70,1766.28,2355.30,1741.10,1893.73,1768.73,1545.77,1685.47,1379.54,1869.48,1989.59,1998.54,2093.37
GWP_100_AR5_GHG,MEX,Mexico,,,440470.84,458447.26,461021.06,474755.07,501241.03,482183.50,502171.26,528157.14,554865.51,541782.52,566251.36,562642.88,568838.29,593063.15,602655.49,624679.25,646276.18,656982.15,663538.01,649975.75,665572.50,677102.57,692875.24,684559.88,673047.34,682147.86,691490.89,695752.77,675051.51,692133.39,640127.24,656289.04,660285.61,685651.23,686779.37
GWP_100_AR5_GHG,MHL,Marshall Islands,,,2.55,2.61,2.66,2.70,2.73,2.75,2.78,2.79,2.81,2.82,2.83,2.83,2.83,2.83,2.83,2.83,2.84,2.84,2.85,2.86,2.87,2.88,2.89,2.90,2.91,2.92,2.92,2.93,2.93,2.93,3.88,3.94,3.97,3.98,3.99
GWP_100_AR5_GHG,MKD,North Macedonia,MK00,Severna Makedonija,14361.24,12866.60,11541.79,11746.34,11521.03,11386.22,12976.60,11820.35,12666.89,11744.12,11400.05,11512.49,10961.87,11728.34,11892.48,12353.74,12056.55,12817.50,12661.93,11570.88,11735.31,12920.36,12293.13,11392.52,10964.11,10547.92,10250.45,10702.24,10241.39,11337.21,10288.54,10224.42,10815.88,10569.13,9812.10
GWP_100_AR5_GHG,MLI,Mali,,,11981.84,12013.94,11987.79,12145.32,12475.67,12846.42,13230.36,13365.37,14157.28,14856.46,15757.13,16483.75,17658.51,18540.04,19345.07,20241.61,20478.34,21867.52,23089.66,24321.98,25514.51,26537.77,27613.69,29182.30,30252.53,32209.37,35589.28,38307.45,40083.12,40847.82,42540.26,44990.43,44505.36,46611.32,48008.51
GWP_100_AR5_GHG,MLT,Malta,MT00,Malta,2519.87,2425.32,2396.61,3047.14,2754.01,2625.87,2576.50,2733.92,2642.52,2688.78,2414.83,2790.46,2617.60,2921.21,2919.61,2947.74,3003.69,3078.20,3098.31,2867.21,2894.99,2884.25,3069.89,2744.49,2752.46,2068.49,1789.29,1973.07,1975.94,2066.78,2002.53,1998.19,2173.15,2143.87,2164.40
GWP_100_AR5_GHG,MLT,Malta,,,,,,,,,,,,,,,,,,28.56,31.78,35.00,34.90,31.96,54.42,54.49,47.96,38.49,35.39,41.71,38.49,43.35,35.86,48.49,58.41,69.96,61.85,81.35,79.22
GWP_100_AR5_GHG,MMR,Myanmar/Burma,,,63223.32,61995.23,66050.71,69215.42,72746.49,75790.91,75709.24,74180.50,76025.94,82400.01,85459.49,86151.82,88046.69,94165.65,97571.40,103185.77,107940.89,110216.79,108914.23,109628.35,111666.62,109513.84,111468.32,114825.48,120419.76,124252.90,129544.21,145485.60,121775.78,121645.49,123034.66,121281.96,121080.04,118238.47,117787.54
GWP_100_AR5_GHG,MNG,Mongolia,,,29930.06,32893.79,30617.59,29313.72,27335.05,28174.33,26887.14,27172.32,27906.96,28592.59,29330.86,27108.68,25008.50,24350.22,24296.31,28856.96,32180.77,34933.77,35924.27,39354.51,42455.14,48045.02,49286.37,51762.73,54986.64,52933.95,60763.77,67847.44,71030.11,76096.39,69780.87,70927.70,74708.26,93715.83,104354.97
GWP_100_AR5_GHG,MNP,Northern Mariana Islands,,,2.40,2.56,2.72,2.87,3.03,3.20,3.38,3.57,3.74,3.88,3.96,4.81,4.78,4.69,4.59,4.46,4.32,4.15,4.00,3.90,3.84,3.80,3.79,3.81,3.84,3.88,3.91,3.92,3.94,3.95,4.00,4.01,4.04,4.07,4.09
GWP_100_AR5_GHG,MOZ,Mozambique,,,8613.91,8292.30,8608.77,8783.27,9118.43,9365.35,9545.15,8216.79,10207.45,9743.11,10498.85,11225.91,11704.20,12919.87,13587.17,14041.56,13771.36,14398.20,14125.26,13731.49,14312.26,19121.22,21971.99,23306.22,24747.09,24550.51,27006.17,29485.25,32512.10,30174.08,27927.33,31137.12,35683.64,34318.02,33625.59
GWP_100_AR5_GHG,MRT,Mauritania,,,6664.13,7043.71,8270.01,8392.80,8363.52,8514.78,8866.86,9269.73,9660.21,10375.57,9178.25,9555.85,9974.25,10250.64,10242.65,10481.97,11134.01,10898.62,10692.83,11232.20,11497.37,11906.86,12457.29,12528.82,13265.80,13650.67,13559.45,14871.71,15682.26,16133.04,16483.01,16364.30,17118.00,17182.68,17508.62
GWP_100_AR5_GHG,MSR,Montserrat,,,29.10,35.00,35.37,34.97,35.47,40.94,40.75,41.21,41.64,41.85,30.06,29.89,33.72,34.19,33.97,34.32,35.55,38.16,44.49,42.09,50.88,37.74,37.87,44.20,44.15,47.28,37.83,35.61,36.59,36.15,35.88,35.02,35.26,35.14,35.35
GWP_100_AR5_GHG,MTQ,Martinique,FRY2,Martinique,872.49,780.49,814.64,963.51,964.56,956.88,942.60,957.78,976.33,983.09,792.11,804.51,834.83,844.36,836.03,827.15,895.16,938.43,950.74,1031.73,1097.56,1134.66,1133.38,1131.55,1132.94,1132.59,1133.68,1134.39,1129.91,1126.91,1125.94,1127.50,1126.56,1123.36,1159.80
GWP_100_AR5_GHG,MTQ,Martinique,,,26.51,23.22,21.76,28.91,33.37,34.51,37.28,45.27,38.64,40.53,37.56,29.34,30.03,29.68,29.32,29.45,31.14,32.69,36.40,34.02,36.09,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,42.32,42.01
GWP_100_AR5_GHG,MUS,Mauritius,,,1843.96,1922.78,2004.34,2136.97,2187.52,2253.42,2340.10,2357.03,2540.03,2955.06,3240.85,3392.93,3384.51,3470.94,3521.25,3679.12,4435.02,4569.58,4692.66,4691.99,4983.20,5010.35,5121.97,5270.53,5483.51,5481.64,5596.66,5849.74,5849.45,5947.02,5534.68,5842.10,5981.32,6323.07,6471.60
GWP_100_AR5_GHG,MWI,Malawi,,,5874.68,6108.11,6292.30,6285.24,6293.84,6374.34,6569.41,6749.82,7261.28,7534.06,8141.45,8089.16,8099.40,8299.21,8347.70,8952.09,9398.41,10018.54,10572.39,10728.33,11461.85,13072.35,13387.60,13089.37,13398.86,13730.57,14155.37,15056.15,16204.96,17717.70,17611.19,18677.16,18639.32,18353.84,19023.56
GWP_100_AR5_GHG,MYS,Malaysia,,,85745.39,96911.33,101607.99,102477.60,111205.95,113602.90,128277.05,141267.83,136053.43,145369.27,157856.45,166003.83,175184.87,188341.61,203159.71,215212.63,223027.47,240602.57,252885.26,235842.63,250790.28,252934.66,254605.07,272748.50,287411.56,290148.08,286502.39,274647.30,291021.57,292133.43,288858.38,293311.61,312747.20,318372.54,332166.83
GWP_100_AR5_GHG,MYT,Mayotte,FRY5,Mayotte,6.73,7.07,7.40,7.74,8.07,8.38,8.67,8.95,9.21,9.46,9.70,11.34,11.71,12.14,12.59,13.08,13.57,14.06,14.57,15.17,15.77,16.31,16.80,17.41,17.95,18.50,19.05,19.62,20.19,20.73,21.31,21.90,22.50,23.04,23.62
GWP_100_AR5_GHG,NAM,Namibia,,,6595.16,6670.76,6668.17,6741.13,6750.02,6856.77,7039.60,7291.93,7610.04,7819.55,8744.56,8949.10,8454.79,8715.72,8860.43,10640.24,9295.31,9281.17,10041.85,10186.46,9461.00,9854.50,11131.06,10225.56,10874.33,11125.51,12351.84,11774.02,11596.72,11774.52,11124.61,12134.47,12269.19,13889.90,14212.13
GWP_100_AR5_GHG,NCL,New Caledonia,,,1918.49,2068.46,2087.51,2128.09,2190.73,2032.29,2244.88,2104.92,2055.72,1997.72,2485.98,2530.05,2785.00,3052.75,2766.21,3009.53,3008.02,3086.58,2992.99,3002.30,3817.93,3842.63,3886.22,4266.30,5156.31,4940.14,5271.86,4773.07,6465.98,6229.95,6080.66,5032.75,4984.15,5244.79,5381.61
GWP_100_AR5_GHG,NER,Niger,,,10738.68,11156.52,11586.28,12271.21,12650.19,13184.39,13836.58,14580.93,15246.14,15844.60,16206.45,16954.35,17699.90,18499.15,19316.25,20043.33,20754.66,21612.05,22507.06,23538.28,23318.83,24120.19,25890.47,27242.57,28538.71,29588.02,30938.85,32150.33,33652.83,35517.36,37194.71,39193.97,41358.73,40072.25,41146.15
GWP_100_AR5_GHG,NFK,Norfolk Island,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GWP_100_AR5_GHG,NGA,Nigeria,,,260815.63,275414.26,299393.79,303000.44,326775.02,358626.25,417040.55,391038.85,358915.50,346031.31,379867.85,385887.74,332827.39,369186.43,359991.13,351604.32,324010.93,298671.44,303821.46,287388.86,309519.53,330195.22,331692.70,335404.82,346617.59,342397.52,336750.08,334534.15,346528.71,360085.70,333684.68,342747.09,334769.91,337776.75,350555.35
GWP_100_AR5_GHG,NIC,Nicaragua,,,9010.35,7896.26,8772.49,9406.70,9755.71,9262.13,9299.83,9973.53,10361.92,11376.54,11796.06,12044.59,12319.67,13055.54,13000.11,13027.10,13632.67,13900.46,13756.05,13820.94,14202.19,15171.47,15632.05,15751.14,16476.80,17695.90,17935.58,17971.07,17444.27,17907.22,17822.67,18441.01,18706.40,18960.95,19158.62
GWP_100_AR5_GHG,NIU,Niue,,,1.20,1.21,1.23,1.22,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.35,1.34,1.35,1.34,1.39,1.38,1.43,1.43,1.42,1.43,1.44,1.44,1.45,1.47,1.48,1.49,1.50,1.51,1.52,1.52,1.53,1.54,1.54,1.55
GWP_100_AR5_GHG,NLD,Netherlands,,,3991.89,4213.12,4189.66,4254.63,4209.68,4106.25,4165.21,3220.06,3102.68,2848.53,2728.64,2842.37,2733.03,2592.22,2755.50,2742.38,2707.75,2801.85,3013.02,2742.95,3147.39,3041.55,2921.90,3094.21,2684.47,2451.29,2068.11,2115.78,1909.46,1717.99,1307.11,1349.11,1239.33,1169.91,1063.21
GWP_100_AR5_GHG,NLD,Netherlands,NL11,Groningen,13864.81,14740.57,15097.87,15173.84,15364.28,20658.04,23959.73,24572.79,24697.57,23979.70,23848.76,24180.05,24612.69,24854.43,24102.22,23496.75,21937.86,22872.64,23270.36,22693.15,22191.27,20826.07,19003.08,20532.38,19985.36,26261.73,26887.02,26294.35,26222.44,24710.34,22894.63,23898.81,21614.81,19084.65,18681.95
GWP_100_AR5_GHG,NLD,Netherlands,NL12,Friesland (NL),11154.26,11988.30,12109.46,12533.63,12173.36,10504.25,10473.95,9942.91,9720.49,9291.05,9129.42,9295.19,9244.94,9299.20,9179.24,8956.71,8521.03,8525.32,8616.82,8485.72,8584.39,7784.24,7173.66,6886.48,6459.08,6427.80,6778.01,6550.89,6423.51,6733.04,6366.27,6169.04,5696.41,5523.89,5365.39
GWP_100_AR5_GHG,NLD,Netherlands,NL13,Drenthe,7677.35,7932.61,7823.87,7973.73,7854.95,7715.48,8041.09,7716.71,7328.17,7144.05,7009.19,6019.85,5932.14,5948.51,5951.35,5863.07,5746.10,5647.04,5755.01,5580.87,6251.32,5787.65,5546.54,5440.36,5019.36,5092.95,5187.23,5182.21,5095.84,5077.63,4782.80,4762.92,4425.46,4342.57,4223.13
GWP_100_AR5_GHG,NLD,Netherlands,NL21,Overijssel,9522.93,9909.75,9894.63,10051.55,9847.30,9974.32,10535.36,9891.38,9901.45,9573.35,9410.27,9379.58,9187.16,9259.09,9271.42,9105.12,8980.36,8730.24,9051.29,8890.91,9434.25,8780.51,8748.55,8654.09,7924.13,8121.95,8345.41,8162.18,7985.78,7867.22,7452.50,7578.99,7005.91,6895.75,6745.16
GWP_100_AR5_GHG,NLD,Netherlands,NL22,Gelderland,20962.73,20980.65,21330.88,20818.52,21044.73,20865.03,21513.93,20389.28,20362.66,19167.77,19145.04,19349.04,19190.63,19313.17,19173.60,18611.61,18301.84,18003.16,18130.29,18091.89,18511.61,17201.80,17559.34,17382.65,16704.20,16367.04,13592.77,13511.52,13266.83,13086.97,12183.96,12554.88,11722.84,11261.37,11112.94
GWP_100_AR5_GHG,NLD,Netherlands,NL23,Flevoland,4083.34,4189.56,4223.13,4426.88,4378.64,4419.11,4641.74,4420.08,4582.06,4420.99,4321.44,4283.09,4206.96,4292.05,4296.16,4209.80,4169.73,4048.90,4186.84,4067.78,7039.15,6337.91,5541.20,5308.86,4978.04,4907.70,5066.04,5097.20,5055.13,5189.03,4902.40,4659.56,4297.42,4145.34,4009.46
GWP_100_AR5_GHG,NLD,Netherlands,NL32,Noord-Holland,32898.71,33419.66,33049.48,33920.44,33011.41,35655.68,36182.57,33805.23,32819.99,31628.10,31239.81,31749.79,32122.30,33887.71,33575.03,32892.44,34799.87,34074.70,27332.46,26935.07,27761.24,25482.28,26684.25,26725.71,25917.97,25384.95,26821.56,26875.20,26700.08,25573.37,22557.85,22383.77,20322.72,19162.93,18880.53
GWP_100_AR5_GHG,NLD,Netherlands,NL34,Zeeland,14626.56,14425.51,13596.46,12866.29,13509.89,13138.61,13877.98,13290.76,14831.16,14250.98,14313.27,12437.67,12418.50,12035.46,12193.89,11716.99,11441.13,11755.79,11812.69,11388.54,14007.33,13112.78,12519.03,12209.22,11907.98,11855.98,9873.94,10151.24,9860.34,10229.28,9622.40,9169.52,8694.55,8462.25,8185.73
GWP_100_AR5_GHG,NLD,Netherlands,NL35,Utrecht,13241.72,13972.55,13984.07,14370.19,14023.79,14934.70,15541.76,14616.01,14549.69,13901.53,13669.55,13809.81,13655.14,13797.03,13735.79,13398.35,13062.36,12751.44,13069.55,12783.77,13292.61,12173.29,11726.14,11522.94,10315.98,10474.49,10710.32,10719.66,10662.61,10534.79,9840.79,9948.31,9042.13,8784.48,8535.69
GWP_100_AR5_GHG,NLD,Netherlands,NL36,Zuid-Holland,45920.78,46841.54,46456.26,45620.99,46869.50,45172.35,47734.65,45988.20,45724.66,42789.89,42739.62,43012.03,42264.34,42706.77,46028.03,44792.99,43169.99,43548.06,43910.70,42322.11,44103.68,43359.69,40827.84,39298.10,38425.47,41504.12,47333.00,44694.65,40077.49,38245.70,33304.37,35615.85,32745.22,29670.91,28749.64
GWP_100_AR5_GHG,NLD,Netherlands,NL41,Noord-Brabant,27906.73,28212.69,28248.64,31416.32,32456.30,31362.72,32045.06,31886.39,32170.51,29956.18,30079.89,30477.07,30148.12,30326.35,30017.54,29033.39,28352.71,28258.95,28357.38,28109.06,28603.68,26522.38,27431.30,27219.29,26633.57,25757.27,22821.35,22240.17,21991.53,21052.84,19255.57,19906.04,18572.79,17388.18,16006.17
GWP_100_AR5_GHG,NLD,Netherlands,NL42,Limburg (NL),17963.84,18387.17,18112.76,18052.62,18685.15,18073.34,19043.51,18258.89,18130.34,18579.76,18243.10,18019.01,17808.30,17762.50,18183.50,17478.02,17290.21,17584.51,17601.81,16149.48,16938.23,16348.44,18200.16,17401.50,16616.08,16920.19,17191.76,17133.60,16630.67,16679.58,15870.48,15590.27,14901.85,13594.02,13445.65
GWP_100_AR5_GHG,NOR,Norway,,,5104.69,4069.95,4053.94,4387.70,4496.02,5609.63,5170.97,5605.29,5582.45,6464.84,5879.05,5371.01,5486.41,6283.03,6238.81,6418.14,6442.34,6608.46,6527.10,6760.20,8090.87,8085.84,8383.29,8343.08,8230.63,8358.60,8073.65,8093.47,7727.37,7729.35,7261.07,7476.20,7861.64,7543.66,7315.07
GWP_100_AR5_GHG,NOR,Norway,NO02,Innlandet,5231.19,4881.29,4674.43,4884.13,4987.30,4757.10,4798.86,5094.37,5101.69,5185.77,4440.91,4525.88,4410.20,4587.76,4723.77,4613.19,4690.39,4675.38,4922.66,4535.39,4655.79,4603.18,4578.17,4563.39,4600.80,4704.88,4678.46,4622.95,4578.67,4473.84,4385.47,4442.41,4357.83,4146.89,4040.11
GWP_100_AR5_GHG,NOR,Norway,NO06,Trøndelag/Trööndelage,3330.00,3309.49,3617.16,3847.22,4073.24,3968.85,4035.13,4277.88,4422.56,4534.41,3898.39,4084.60,4137.82,4287.26,4345.45,4249.55,4370.55,4424.21,4663.92,4400.52,4610.25,4440.66,4445.01,4367.56,4399.32,4491.15,4429.17,4361.43,4283.11,4151.87,4054.00,4093.66,4010.95,3812.24,3696.25
GWP_100_AR5_GHG,NOR,Norway,NO07,Nord-Norge,6942.30,6713.31,6845.63,7124.57,7430.62,7331.59,7664.18,7748.70,7931.70,7904.64,7568.19,7645.95,7462.84,7921.93,7861.47,7601.50,7627.96,7712.99,7605.54,7036.97,7526.87,7138.25,6969.89,6987.34,7135.69,7611.06,7837.01,7326.61,7215.79,6974.30,6793.64,7109.09,6920.11,6600.15,6453.14
GWP_100_AR5_GHG,NOR,Norway,NO08,Oslo og Viken,7540.74,7315.90,7964.93,8452.61,9079.97,8752.33,8847.94,9333.22,9547.88,9847.12,8438.58,8959.21,9030.84,9399.74,9496.42,9177.50,9422.92,9396.44,10011.37,9526.40,9839.04,9463.78,9410.31,9230.92,9304.55,9403.85,9325.46,9254.81,9191.15,8905.15,8647.19,8608.22,8351.23,8081.13,7786.12
GWP_100_AR5_GHG,NOR,Norway,NO09,Agder og Sør-Østlandet,10663.59,10083.99,8707.59,9333.68,9629.99,9311.90,9494.43,9895.70,10197.29,10261.44,9907.77,9944.04,9182.25,9927.81,10065.54,9683.59,9672.27,9504.01,9775.82,9338.43,9255.01,9595.61,9597.29,9647.72,9663.06,9874.56,9719.27,9751.00,9770.23,9520.66,9364.94,9444.45,9146.94,8825.11,8610.78
GWP_100_AR5_GHG,NOR,Norway,NO0A,Vestlandet,16160.49,15154.70,15369.91,15885.83,16641.54,16147.77,16379.43,17051.23,17751.73,17903.70,17055.10,16904.27,16542.30,17142.27,17519.91,16754.53,16622.94,16920.57,17751.91,17060.88,18128.66,17509.34,17063.11,17753.23,17470.45,17589.82,17451.85,18316.21,18023.49,17487.53,17072.70,17225.08,16658.79,16180.47,15585.65
GWP_100_AR5_GHG,NOR,Norway,NO0B,,377.52,292.80,285.18,257.29,278.01,251.10,213.77,283.19,248.67,369.31,481.16,1143.60,1317.74,1792.72,1794.62,995.19,1509.33,2427.89,2090.45,1625.86,1281.28,1010.32,910.72,1273.36,1149.80,859.29,698.97,264.83,328.96,306.96,253.11,309.99,343.97,277.31,272.51
GWP_100_AR5_GHG,NPL,Nepal,,,23096.16,22850.88,23708.65,23635.62,25206.11,26072.14,26482.93,27031.38,27627.21,28620.17,28897.14,29492.05,29083.07,30107.48,29713.34,30405.85,29835.74,30857.72,31727.01,33042.96,34455.92,35845.87,36457.47,37790.19,38563.06,38416.57,43031.57,45424.74,47838.23,46623.05,49817.20,50758.08,48037.71,42116.03,41468.23
GWP_100_AR5_GHG,NRU,Nauru,,,1.02,1.04,1.08,1.09,1.10,1.11,1.11,1.11,1.11,1.11,1.11,1.12,1.12,1.12,1.11,1.11,1.11,1.13,1.14,1.14,1.15,1.16,1.17,1.19,1.21,1.22,1.22,1.22,1.22,1.22,1.43,1.42,1.42,1.42,1.43
GWP_100_AR5_GHG,NZL,New Zealand,,,71813.87,72153.44,73353.89,73977.58,76177.99,77661.59,78351.81,80516.14,78610.54,80809.16,81683.99,84132.37,85811.87,87311.03,87269.75,87701.35,88156.58,86916.04,86632.14,84375.05,84793.66,84206.17,86888.18,85877.38,87275.26,86179.46,85682.04,86855.43,85831.84,87124.59,83770.54,83478.75,80084.06,78208.11,77837.35
GWP_100_AR5_GHG,OMN,Oman,,,34965.94,42577.77,41168.06,40074.72,39190.27,42194.98,44214.80,47828.50,44761.13,49415.25,52059.17,55920.06,58557.34,63497.66,61807.58,62188.03,68950.60,70675.73,70104.12,72161.43,76420.40,85519.01,94364.17,98923.69,103648.04,109232.39,111594.44,111985.43,115489.00,116703.23,113283.98,119548.40,127593.70,130248.58,132264.66
GWP_100_AR5_GHG,PAK,Pakistan,,,188877.42,190819.29,201807.70,213985.96,219020.95,230476.18,240162.33,246587.62,252065.32,265270.03,271331.95,274661.92,279876.89,290865.30,310878.84,319164.85,341148.38,363581.22,365142.64,375795.18,369146.23,377643.78,381795.94,396269.89,412434.67,423572.32,454030.45,477201.03,473292.76,476090.85,511264.22,526951.71,537656.34,522210.01,525882.47
GWP_100_AR5_GHG,PAN,Panama,,,6874.51,7368.53,8095.94,8241.86,8575.06,8917.96,8970.62,9012.37,10281.26,9543.66,9695.62,11195.76,10477.10,10566.14,10572.21,12387.98,12839.04,12780.00,12772.47,14263.74,14845.08,15911.14,16369.70,16254.52,16611.89,16388.57,16572.16,16088.00,16032.01,19319.14,15973.70,17182.28,18063.61,19493.12,19217.95
GWP_100_AR5_GHG,PCN,Pitcairn Islands,,,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GWP_100_AR5_GHG,PER,Peru,,,43459.14,42526.25,43343.95,45104.58,46030.49,50597.99,53516.45,53395.00,53480.78,56084.97,56529.34,53732.78,55356.00,55390.58,59349.28,60194.81,59767.07,62914.20,68038.85,71569.59,75801.95,79655.42,79814.98,81889.99,84816.53,86767.48,89161.23,87203.09,87292.05,91263.37,80141.81,93508.52,97630.08,99257.40,103813.02
GWP_100_AR5_GHG,PHL,Philippines,,,92011.15,91503.05,94412.69,99087.73,104928.96,116837.51,122799.44,132061.03,126391.15,131092.38,132775.17,131620.46,134565.93,137659.87,140930.08,145000.79,137588.36,146195.83,148111.34,150479.39,156643.80,157759.35,163072.84,173263.10,181138.40,190633.81,202623.03,220807.34,226906.00,235216.70,225144.94,235612.99,242596.75,254531.38,266597.28
GWP_100_AR5_GHG,PLW,Palau,,,2343.39,2325.96,2127.60,2177.43,3258.64,2556.63,2405.84,2697.95,2437.98,2600.81,2240.79,2482.88,1509.65,1794.54,1596.44,1842.96,1802.24,1463.57,1481.13,2283.55,2204.94,2465.25,3720.99,1880.68,1322.28,1253.20,1200.62,1255.26,1286.73,1326.51,1336.03,1389.47,1462.68,1462.04,1533.81
GWP_100_AR5_GHG,PNG,Papua New Guinea,,,4871.85,5009.10,5445.63,5576.37,5569.28,5607.93,5731.70,5675.01,9000.04,6172.58,7074.67,7151.36,7875.60,8111.08,8620.94,9995.47,10568.54,9709.83,10287.25,8596.64,7529.37,7775.27,7570.55,7983.65,9595.83,10631.31,11331.14,10483.77,9372.81,9667.96,10124.63,10077.28,10427.69,10662.30,10761.09
GWP_100_AR5_GHG,POL,Poland,,,524.13,450.37,428.79,401.29,400.56,430.69,432.76,419.63,440.85,470.44,643.98,706.87,691.96,719.24,805.52,773.84,745.30,698.08,707.11,661.10,660.35,629.61,714.03,177.73,174.22,717.05,1710.77,1760.65,1146.32,1451.50,1256.63,1179.00,475.82,998.55,963.86
GWP_100_AR5_GHG,POL,Poland,PL21,Małopolskie,31008.38,30241.99,29312.80,30151.44,29762.64,31357.59,31780.29,31138.35,27747.07,26407.34,25511.46,24734.41,25547.44,26049.21,26531.13,25786.84,26448.00,26548.35,24989.31,23573.63,23966.07,23482.32,23409.39,23319.14,22426.46,22342.01,22491.95,22712.81,22635.08,20907.63,19557.92,19914.14,18893.40,17576.51,17501.30
GWP_100_AR5_GHG,POL,Poland,PL22,Śląskie,124468.77,118543.03,114085.12,110243.93,109533.00,109363.52,108787.51,106495.87,94061.69,88994.64,84779.35,82397.03,79421.98,81209.44,80149.29,77501.08,78548.66,76680.54,71369.94,66997.02,70055.38,68807.32,68735.20,67385.28,63107.68,63946.69,64576.89,63372.12,63103.86,57851.40,56160.43,63135.80,58626.89,51390.15,48461.28
GWP_100_AR5_GHG,POL,Poland,PL41,Wielkopolskie,33928.33,34334.21,33385.09,34366.10,33759.86,34452.75,35793.00,34884.88,33414.50,32635.56,31123.62,30959.57,30693.43,31355.56,31385.01,31751.21,32809.00,32651.72,34719.45,33597.37,35209.16,34516.01,34045.69,34210.65,33299.07,33288.18,34174.93,35003.81,32380.93,30487.81,28708.93,28674.87,27961.38,26435.58,26210.07
GWP_100_AR5_GHG,POL,Poland,PL42,Zachodniopomorskie,29995.19,29381.10,28183.13,27172.04,26263.41,25800.03,26555.70,25920.70,24234.39,23639.11,22984.03,22976.53,22516.68,23296.94,23232.53,23572.31,24346.27,23937.98,23221.83,22113.05,23015.29,22528.14,22170.07,21192.03,20748.55,20008.74,20370.45,20741.31,20997.86,19787.35,18971.56,18694.20,18242.18,16817.60,18841.24
GWP_100_AR5_GHG,POL,Poland,PL43,Lubuskie,6151.38,6223.79,6173.78,6525.07,6398.52,6649.74,7163.09,7023.46,6583.08,7034.33,6380.94,6482.14,6278.92,6434.89,7283.32,7468.37,7692.12,7724.34,8529.94,8305.04,8894.40,8824.78,8588.05,9354.37,9299.63,9098.80,9194.42,9312.99,9116.66,8756.92,8618.17,8847.87,9018.85,8590.30,8036.02
